population_size,tournament_size,mutation_rate,lap,value,weight,fitness,convergence_gen,runing_duration
40,2,6,0,3737.0,282.7,1263.4182,836,0.03061389923095703
40,2,6,1,3543.0,277.1,1217.3769,710,0.0258028507232666
40,2,6,2,3398.0,264.1,1188.2248,808,0.029172182083129883
40,2,6,3,3233.0,270.0,1157.2844,552,0.019757986068725586
40,2,6,4,3505.0,272.9,1149.3752,366,0.012814998626708984
40,2,7,0,3628.0,281.6,1233.222,684,0.025950908660888672
40,2,7,1,3494.0,277.9,1209.7945,1170,0.04537606239318848
40,2,7,2,3381.0,280.7,1116.5301,756,0.02851390838623047
40,2,7,3,3513.0,267.6,1214.1597,952,0.036396026611328125
40,2,7,4,3863.0,283.3,1293.2731,1538,0.05905318260192871
40,2,8,0,3583.0,276.3,1246.4186,1028,0.041230201721191406
40,2,8,1,3521.0,256.5,1249.5391,958,0.03796195983886719
40,2,8,2,3499.0,280.0,1260.5692,1120,0.04497098922729492
40,2,8,3,3679.0,276.6,1261.0495,1278,0.05109572410583496
40,2,8,4,3609.0,274.3,1220.6602,532,0.02057814598083496
40,2,9,0,3614.0,285.0,1254.9448,898,0.03727078437805176
40,2,9,1,3233.0,279.4,1141.203,592,0.023965120315551758
40,2,9,2,3411.0,268.8,1200.1653,882,0.03642892837524414
40,2,9,3,3589.0,281.0,1252.0916,1368,0.05735516548156738
40,2,9,4,3441.0,277.2,1189.2165,550,0.022137165069580078
40,2,10,0,3725.0,280.5,1292.2274,1104,0.04811406135559082
40,2,10,1,3505.0,279.4,1189.1977,716,0.030462026596069336
40,2,10,2,3437.0,267.5,1192.2494,836,0.036158084869384766
40,2,10,3,3118.0,271.1,1053.4612,256,0.009946823120117188
40,2,10,4,3738.0,276.9,1272.4933,780,0.033631086349487305
40,2,11,0,3469.0,279.0,1214.9121,810,0.035964250564575195
40,2,11,1,3260.0,277.4,1177.6786,790,0.03582596778869629
40,2,11,2,3345.0,284.1,1109.0378,494,0.02176690101623535
40,2,11,3,3337.0,281.7,1130.6617,348,0.014798164367675781
40,2,11,4,3442.0,280.3,1123.8898,312,0.013063907623291016
40,10,1,0,3993.0,284.9,1389.5149,2068,0.05720329284667969
40,10,1,1,3655.0,282.6,1231.767,914,0.02480602264404297
40,10,1,2,3799.0,280.9,1311.6051,1454,0.04009675979614258
40,10,1,3,3761.0,283.2,1274.108,770,0.020754098892211914
40,10,1,4,3541.0,282.1,1266.1809,638,0.017251014709472656
40,10,2,0,3759.0,273.3,1321.7575,1024,0.029852867126464844
40,10,2,1,3833.0,275.2,1348.6064,1278,0.03764986991882324
40,10,2,2,3843.0,283.9,1344.1168,2366,0.07010912895202637
40,10,2,3,4006.0,283.0,1380.0688,1802,0.053236961364746094
40,10,2,4,3436.0,278.8,1195.2594,330,0.009113073348999023
40,10,3,0,3559.0,278.6,1273.9257,690,0.021266937255859375
40,10,3,1,3910.0,275.9,1349.7177,1728,0.05464816093444824
40,10,3,2,3605.0,277.7,1268.2722,836,0.02562403678894043
40,10,3,3,3879.0,283.9,1354.9432,1130,0.03533506393432617
40,10,3,4,3867.0,281.4,1322.6259,1520,0.04776787757873535
40,10,4,0,3800.0,274.3,1318.5968,918,0.030402183532714844
40,10,4,1,3921.0,283.0,1355.2744,1082,0.03609275817871094
40,10,4,2,3973.0,284.8,1331.7009,1486,0.0496220588684082
40,10,4,3,3510.0,278.8,1194.8544,372,0.011827945709228516
40,10,4,4,3830.0,283.1,1315.8526,944,0.031128883361816406
40,10,5,0,3740.0,272.1,1287.1804,1110,0.03911781311035156
40,10,5,1,3688.0,275.1,1232.851,936,0.03278088569641113
40,10,5,2,3977.0,284.6,1357.0815,1686,0.05926918983459473
40,10,5,3,3797.0,277.3,1304.5869,724,0.025049924850463867
40,10,5,4,3469.0,281.7,1218.2109,330,0.010937929153442383
40,10,6,0,3646.0,278.6,1273.2036,902,0.0330350399017334
40,10,6,1,3566.0,268.2,1255.161,1074,0.039978981018066406
40,10,6,2,3643.0,281.5,1183.5661,562,0.02022385597229004
40,10,6,3,3756.0,278.2,1295.3091,1134,0.042137861251831055
40,10,6,4,3582.0,279.5,1274.8138,752,0.02715587615966797
40,10,7,0,3647.0,283.2,1297.2561,692,0.026534080505371094
40,10,7,1,3828.0,283.8,1294.2939,1060,0.04093313217163086
40,10,7,2,3761.0,284.9,1325.6958,1100,0.04277205467224121
40,10,7,3,3611.0,283.1,1242.7333,730,0.027751922607421875
40,10,7,4,3734.0,280.0,1305.2037,770,0.0294039249420166
40,10,8,0,3752.0,283.4,1288.7229,974,0.039446115493774414
40,10,8,1,3807.0,280.2,1274.2829,836,0.03363800048828125
40,10,8,2,3511.0,272.1,1241.9981,950,0.03841590881347656
40,10,8,3,3670.0,277.5,1297.7463,1326,0.05398702621459961
40,10,8,4,3669.0,274.8,1226.067,676,0.02698493003845215
40,10,9,0,3703.0,276.4,1284.2423,920,0.038880109786987305
40,10,9,1,3651.0,271.3,1300.0065,948,0.03997802734375
40,10,9,2,3428.0,270.1,1194.6529,444,0.01818394660949707
40,10,9,3,3606.0,282.7,1276.1974,1060,0.04489922523498535
40,10,9,4,3407.0,281.6,1230.9082,304,0.011893033981323242
40,10,10,0,3689.0,275.9,1262.4118,694,0.03017592430114746
40,10,10,1,3614.0,283.2,1264.571,684,0.029793977737426758
40,10,10,2,3549.0,281.5,1195.1198,650,0.028184175491333008
40,10,10,3,3444.0,275.8,1194.8487,620,0.0267179012298584
40,10,10,4,3711.0,265.9,1297.0805,634,0.027576923370361328
40,10,11,0,3522.0,268.0,1263.7503,1056,0.04864192008972168
40,10,11,1,3490.0,281.7,1180.8083,728,0.03287911415100098
40,10,11,2,3665.0,275.1,1293.033,802,0.036679983139038086
40,10,11,3,3317.0,264.4,1229.1652,678,0.03040003776550293
40,10,11,4,3438.0,283.2,1159.3526,500,0.022243261337280273
40,20,1,0,4048.0,284.2,1394.203,1830,0.051168203353881836
40,20,1,1,3363.0,271.3,1155.9921,264,0.006766080856323242
40,20,1,2,3954.0,282.4,1384.5895,2064,0.057791948318481445
40,20,1,3,4039.0,283.6,1377.9281,1364,0.03797197341918945
40,20,1,4,4052.0,282.4,1403.4094,2658,0.07445597648620605
40,20,2,0,3949.0,282.0,1367.131,1832,0.05446457862854004
40,20,2,1,3384.0,270.7,1175.0893,574,0.016459941864013672
40,20,2,2,3471.0,278.8,1271.3569,866,0.025473594665527344
40,20,2,3,4024.0,282.2,1373.9659,1680,0.04997110366821289
40,20,2,4,4000.0,282.4,1367.6389,1988,0.059287071228027344
40,20,3,0,3911.0,276.8,1351.4734,1014,0.03146195411682129
40,20,3,1,3773.0,266.0,1337.3296,1290,0.040532827377319336
40,20,3,2,3958.0,284.9,1376.5113,1706,0.05400395393371582
40,20,3,3,3820.0,281.3,1347.8897,978,0.030414104461669922
40,20,3,4,3805.0,282.9,1306.7193,956,0.029781103134155273
40,20,4,0,3235.0,268.4,1107.2769,250,0.0075070858001708984
40,20,4,1,3762.0,274.1,1300.9453,1070,0.035273075103759766
40,20,4,2,3785.0,283.0,1299.8654,890,0.02917194366455078
40,20,4,3,3641.0,275.4,1284.4386,636,0.02077198028564453
40,20,4,4,3957.0,276.9,1360.0324,1616,0.053792715072631836
40,20,5,0,3683.0,280.8,1283.2718,586,0.01981210708618164
40,20,5,1,3532.0,279.4,1251.0005,646,0.02233290672302246
40,20,5,2,3778.0,282.4,1345.1637,1450,0.05104422569274902
40,20,5,3,3827.0,283.5,1335.5596,1008,0.03514909744262695
40,20,5,4,3958.0,283.4,1339.1651,716,0.024678945541381836
40,20,6,0,3602.0,265.0,1257.6117,598,0.02156686782836914
40,20,6,1,3737.0,271.6,1329.6123,1142,0.04187202453613281
40,20,6,2,3491.0,274.8,1241.4508,658,0.023661136627197266
40,20,6,3,3653.0,277.5,1267.3793,820,0.029761075973510742
40,20,6,4,3257.0,255.2,1160.1577,384,0.013321876525878906
40,20,7,0,3729.0,275.6,1334.8726,1452,0.05608797073364258
40,20,7,1,3618.0,279.9,1246.4184,758,0.028596162796020508
40,20,7,2,3320.0,280.3,1157.2219,372,0.01359415054321289
40,20,7,3,3920.0,281.4,1322.5184,886,0.03370308876037598
40,20,7,4,3570.0,276.0,1280.8501,886,0.033782005310058594
40,20,8,0,3771.0,275.9,1303.8617,814,0.032208919525146484
40,20,8,1,3726.0,274.5,1296.3268,1162,0.04676389694213867
40,20,8,2,3734.0,274.5,1311.9192,1120,0.04500699043273926
40,20,8,3,3727.0,279.6,1309.2007,988,0.039611101150512695
40,20,8,4,3795.0,283.8,1294.6122,858,0.03407120704650879
40,20,9,0,3767.0,283.3,1331.2612,1320,0.05544090270996094
40,20,9,1,3590.0,264.6,1275.6035,886,0.03701972961425781
40,20,9,2,3583.0,284.1,1245.7979,556,0.022867202758789062
40,20,9,3,3620.0,282.6,1271.5452,694,0.028853178024291992
40,20,9,4,3341.0,282.9,1225.9799,470,0.0190887451171875
40,20,10,0,3313.0,269.9,1157.6594,414,0.01738905906677246
40,20,10,1,3649.0,280.1,1251.5922,906,0.03944087028503418
40,20,10,2,3707.0,280.3,1298.5844,1102,0.04838395118713379
40,20,10,3,3891.0,283.1,1325.9185,1484,0.0659022331237793
40,20,10,4,3592.0,268.0,1286.2666,1202,0.052642107009887695
40,20,11,0,3374.0,242.6,1227.2148,668,0.02970600128173828
40,20,11,1,3714.0,283.7,1267.0655,694,0.03140902519226074
40,20,11,2,3499.0,270.3,1206.6555,664,0.029447078704833984
40,20,11,3,3291.0,258.4,1169.0622,450,0.01982283592224121
40,20,11,4,3601.0,283.2,1236.732,800,0.03584170341491699
40,30,1,0,3817.0,284.0,1370.1164,1360,0.03811383247375488
40,30,1,1,4181.0,281.9,1423.5288,2466,0.06906700134277344
40,30,1,2,4229.0,278.3,1416.6361,2862,0.08039689064025879
40,30,1,3,3924.0,285.0,1355.4659,1114,0.030633926391601562
40,30,1,4,4034.0,283.1,1389.3512,1934,0.05421113967895508
40,30,2,0,4017.0,282.7,1385.0155,1568,0.04656505584716797
40,30,2,1,3892.0,283.2,1352.8805,1240,0.03677511215209961
40,30,2,2,4101.0,284.5,1393.2309,1986,0.059378862380981445
40,30,2,3,4189.0,284.6,1398.694,1282,0.0380551815032959
40,30,2,4,3943.0,280.8,1371.914,1132,0.0333709716796875
40,30,3,0,4006.0,278.0,1376.3875,1046,0.03280305862426758
40,30,3,1,3703.0,284.4,1293.3753,688,0.021224021911621094
40,30,3,2,3748.0,281.2,1323.5875,1310,0.04167604446411133
40,30,3,3,3891.0,278.0,1344.7414,988,0.030736923217773438
40,30,3,4,3996.0,281.1,1376.489,1666,0.05267024040222168
40,30,4,0,3883.0,279.4,1334.6876,1500,0.050077199935913086
40,30,4,1,3942.0,282.4,1355.841,1044,0.0345458984375
40,30,4,2,3802.0,283.8,1344.9703,1358,0.04547619819641113
40,30,4,3,3844.0,275.9,1331.9599,1270,0.042318105697631836
40,30,4,4,3782.0,282.3,1350.1188,964,0.03161191940307617
40,30,5,0,3729.0,278.5,1317.7526,1068,0.037439823150634766
40,30,5,1,3687.0,274.8,1322.4864,914,0.031456947326660156
40,30,5,2,3771.0,277.7,1339.5085,1608,0.05656290054321289
40,30,5,3,3716.0,270.4,1325.558,806,0.027778148651123047
40,30,5,4,3697.0,264.9,1321.9953,714,0.024688720703125
40,30,6,0,3838.0,283.2,1312.9347,1114,0.04093313217163086
40,30,6,1,3691.0,283.1,1293.4307,830,0.030122995376586914
40,30,6,2,3939.0,277.4,1347.9151,1188,0.043580055236816406
40,30,6,3,3761.0,282.2,1288.6299,804,0.029116153717041016
40,30,6,4,3897.0,282.8,1308.3105,1154,0.04243206977844238
40,30,7,0,3649.0,283.6,1225.7311,498,0.01847696304321289
40,30,7,1,3541.0,284.9,1241.1393,518,0.01936483383178711
40,30,7,2,3939.0,284.4,1322.9392,1272,0.04946112632751465
40,30,7,3,3649.0,283.9,1236.9978,740,0.028638124465942383
40,30,7,4,3450.0,280.1,1251.2384,482,0.018455028533935547
40,30,8,0,3618.0,275.2,1280.2152,1000,0.04115104675292969
40,30,8,1,3559.0,283.3,1243.075,582,0.023511886596679688
40,30,8,2,3595.0,267.5,1293.223,1268,0.05238795280456543
40,30,8,3,3520.0,270.6,1209.5297,584,0.02345895767211914
40,30,8,4,3822.0,278.0,1303.0112,956,0.03923511505126953
40,30,9,0,3735.0,280.1,1310.0366,1624,0.07055306434631348
40,30,9,1,3643.0,278.7,1246.235,766,0.032354116439819336
40,30,9,2,3439.0,263.7,1232.6642,570,0.02395915985107422
40,30,9,3,3760.0,283.6,1297.401,1178,0.050823211669921875
40,30,9,4,3764.0,276.9,1281.5129,864,0.03687882423400879
40,30,10,0,3496.0,275.8,1242.4597,548,0.023843050003051758
40,30,10,1,3735.0,273.5,1278.7178,818,0.03635668754577637
40,30,10,2,3661.0,274.2,1261.5868,1076,0.048308372497558594
40,30,10,3,3816.0,281.2,1270.9264,668,0.02937769889831543
40,30,10,4,3752.0,268.7,1306.8499,920,0.04090309143066406
40,30,11,0,3488.0,278.5,1165.3177,372,0.016309022903442383
40,30,11,1,3437.0,256.7,1270.9186,1026,0.04775404930114746
40,30,11,2,3549.0,274.1,1263.6264,654,0.029918909072875977
40,30,11,3,3582.0,279.9,1224.0727,500,0.022629976272583008
40,30,11,4,3529.0,275.3,1177.3022,306,0.01317906379699707
40,39,1,0,4132.0,284.5,1410.5148,2308,0.06771206855773926
40,39,1,1,4360.0,279.6,1439.4471,2718,0.07964491844177246
40,39,1,2,3976.0,283.2,1375.4722,1192,0.03439903259277344
40,39,1,3,3980.0,284.5,1344.1595,1074,0.03126192092895508
40,39,1,4,3800.0,276.5,1299.7785,576,0.016280174255371094
40,39,2,0,3917.0,271.4,1369.2828,1324,0.04111671447753906
40,39,2,1,3982.0,283.4,1377.4656,1530,0.047621965408325195
40,39,2,2,3709.0,279.2,1311.4884,832,0.0254671573638916
40,39,2,3,4012.0,284.6,1367.2543,1228,0.038069963455200195
40,39,2,4,3991.0,276.4,1382.3459,1452,0.04516100883483887
40,39,3,0,3804.0,267.4,1320.2616,786,0.025348901748657227
40,39,3,1,4132.0,284.2,1366.1521,936,0.030544042587280273
40,39,3,2,3953.0,270.7,1377.249,1424,0.04703688621520996
40,39,3,3,4052.0,284.1,1377.3085,1658,0.0547029972076416
40,39,3,4,4026.0,284.3,1392.1975,2400,0.0792992115020752
40,39,4,0,3826.0,272.3,1292.3065,772,0.026314973831176758
40,39,4,1,3705.0,266.5,1331.962,1028,0.03542828559875488
40,39,4,2,3952.0,279.6,1363.8649,1424,0.049508094787597656
40,39,4,3,3733.0,276.5,1278.6398,530,0.017847776412963867
40,39,4,4,3784.0,282.9,1306.4625,658,0.022361040115356445
40,39,5,0,3701.0,278.9,1267.1698,476,0.016670942306518555
40,39,5,1,3879.0,279.3,1345.3973,1290,0.04720306396484375
40,39,5,2,3553.0,260.5,1287.1972,786,0.028161048889160156
40,39,5,3,3888.0,283.5,1342.1323,1264,0.04622006416320801
40,39,5,4,3847.0,280.6,1331.4037,1182,0.04304003715515137
40,39,6,0,3558.0,279.9,1233.1885,644,0.024049758911132812
40,39,6,1,3639.0,281.7,1293.3863,664,0.024899959564208984
40,39,6,2,3890.0,278.5,1319.3756,756,0.028583765029907227
40,39,6,3,3687.0,277.6,1295.3308,926,0.035228729248046875
40,39,6,4,3738.0,280.4,1307.1695,958,0.036313772201538086
40,39,7,0,3738.0,275.9,1304.6713,1150,0.046003103256225586
40,39,7,1,3581.0,267.3,1269.6662,624,0.024389982223510742
40,39,7,2,3636.0,272.5,1299.5503,778,0.030614137649536133
40,39,7,3,3630.0,273.4,1293.3886,892,0.0354008674621582
40,39,7,4,3669.0,284.6,1260.7938,864,0.03432488441467285
40,39,8,0,3518.0,261.1,1268.1214,686,0.02830791473388672
40,39,8,1,3547.0,266.1,1243.195,602,0.02439403533935547
40,39,8,2,3398.0,279.4,1220.8256,578,0.023543834686279297
40,39,8,3,3964.0,272.8,1323.8582,1630,0.0684511661529541
40,39,8,4,3678.0,284.4,1267.0763,862,0.03580498695373535
40,39,9,0,3733.0,271.4,1307.5842,970,0.042294979095458984
40,39,9,1,3437.0,260.6,1216.9214,556,0.023675203323364258
40,39,9,2,3551.0,270.4,1233.0326,756,0.0327150821685791
40,39,9,3,3710.0,284.2,1279.0027,1020,0.04451274871826172
40,39,9,4,3621.0,281.2,1246.3721,830,0.03583192825317383
40,39,10,0,3662.0,282.5,1287.3428,770,0.03477001190185547
40,39,10,1,3609.0,281.3,1218.0012,568,0.02524399757385254
40,39,10,2,3632.0,274.2,1277.2759,1424,0.06531119346618652
40,39,10,3,3549.0,273.7,1264.9507,532,0.023381948471069336
40,39,10,4,3499.0,272.2,1204.8033,496,0.021828174591064453
40,39,11,0,3594.0,263.9,1250.9224,726,0.03381204605102539
40,39,11,1,3517.0,280.5,1207.0181,500,0.022940874099731445
40,39,11,2,3704.0,279.2,1273.6915,906,0.042582035064697266
40,39,11,3,3443.0,264.4,1235.0373,794,0.037217140197753906
40,39,11,4,3635.0,274.3,1276.2225,1076,0.05089688301086426
50,2,1,0,3609.0,282.6,1167.0605,1574,0.04414534568786621
50,2,1,1,3046.0,257.7,970.5423,252,0.006225109100341797
50,2,1,2,2761.0,251.1,944.4833,252,0.006048917770385742
50,2,1,3,3087.0,282.3,990.6626,252,0.006048917770385742
50,2,1,4,2971.0,232.4,1073.1274,252,0.006133079528808594
50,2,2,0,3556.0,283.7,1201.6748,1210,0.035208940505981445
50,2,2,1,3046.0,257.7,970.5423,252,0.006484031677246094
50,2,2,2,3663.0,282.9,1159.7791,1244,0.03618502616882324
50,2,2,3,3087.0,282.3,990.6626,252,0.006532907485961914
50,2,2,4,2971.0,232.4,1073.1274,252,0.006481170654296875
50,2,3,0,3493.0,279.2,1163.0262,774,0.023432254791259766
50,2,3,1,3046.0,257.7,970.5423,252,0.0070149898529052734
50,2,3,2,2761.0,251.1,944.4833,252,0.00681304931640625
50,2,3,3,3229.0,284.2,1091.7385,600,0.01786494255065918
50,2,3,4,2971.0,232.4,1073.1274,252,0.006891965866088867
50,2,4,0,3309.0,278.2,1038.2621,428,0.013322830200195312
50,2,4,1,3539.0,278.8,1246.7952,1354,0.044249773025512695
50,2,4,2,2761.0,251.1,944.4833,252,0.00726771354675293
50,2,4,3,3388.0,281.4,1137.5502,656,0.020727872848510742
50,2,4,4,3303.0,273.1,1074.9769,382,0.01175999641418457
50,2,5,0,3610.0,281.5,1228.5647,1160,0.040000200271606445
50,2,5,1,3269.0,279.9,1106.0283,748,0.025098085403442383
50,2,5,2,3627.0,280.8,1173.6457,882,0.030076980590820312
50,2,5,3,3087.0,282.3,990.6626,252,0.007578849792480469
50,2,5,4,2971.0,232.4,1073.1274,252,0.0076220035552978516
50,2,6,0,3393.0,276.1,1116.7217,498,0.017334699630737305
50,2,6,1,3494.0,278.0,1186.2912,624,0.021939992904663086
50,2,6,2,3806.0,283.4,1291.7842,1258,0.045783042907714844
50,2,6,3,3607.0,283.3,1222.7769,860,0.030458927154541016
50,2,6,4,2971.0,232.4,1073.1274,320,0.010745048522949219
50,2,7,0,3345.0,275.0,1174.6143,852,0.03178715705871582
50,2,7,1,3384.0,276.1,1158.1771,670,0.02486872673034668
50,2,7,2,3216.0,270.1,1001.654,402,0.01431131362915039
50,2,7,3,3564.0,281.1,1251.4183,1086,0.04108405113220215
50,2,7,4,3396.0,275.9,1178.2826,710,0.026283979415893555
50,2,8,0,3482.0,270.1,1190.1715,846,0.033247947692871094
50,2,8,1,3147.0,284.2,1003.1086,276,0.00970315933227539
50,2,8,2,3210.0,282.3,1096.557,602,0.022907018661499023
50,2,8,3,3387.0,273.0,1196.7428,910,0.035923004150390625
50,2,8,4,2971.0,232.4,1073.1274,252,0.008716106414794922
50,2,9,0,3584.0,284.7,1222.5539,1172,0.04851412773132324
50,2,9,1,3076.0,263.9,1114.4511,528,0.02088022232055664
50,2,9,2,3283.0,284.9,1095.0041,508,0.02025604248046875
50,2,9,3,3541.0,262.7,1235.6148,1270,0.05301403999328613
50,2,9,4,3585.0,280.4,1196.5449,576,0.023568153381347656
50,2,10,0,3479.0,275.5,1195.8691,818,0.03574514389038086
50,2,10,1,3270.0,271.7,1173.1751,572,0.02437615394592285
50,2,10,2,3486.0,262.9,1229.0382,1242,0.05495333671569824
50,2,10,3,3049.0,266.5,1025.2285,304,0.012121915817260742
50,2,10,4,2971.0,232.4,1073.1274,252,0.009692907333374023
50,2,11,0,3526.0,283.4,1195.6346,550,0.024410009384155273
50,2,11,1,3421.0,278.1,1170.106,740,0.033246755599975586
50,2,11,2,3343.0,266.3,1145.5708,574,0.025571107864379883
50,2,11,3,3120.0,273.7,1148.5266,568,0.025066852569580078
50,2,11,4,3490.0,284.4,1148.5337,572,0.0256350040435791
50,2,12,0,3147.0,241.0,1133.2864,602,0.02776503562927246
50,2,12,1,3562.0,276.4,1261.4656,1080,0.05156397819519043
50,2,12,2,3135.0,256.1,1078.5405,658,0.03072500228881836
50,2,12,3,3322.0,268.1,1201.8393,694,0.03267407417297363
50,2,12,4,3542.0,283.1,1163.5377,620,0.028887033462524414
50,2,13,0,3445.0,282.9,1190.6574,942,0.04672384262084961
50,2,13,1,3233.0,262.2,1088.5447,508,0.024243831634521484
50,2,13,2,3315.0,259.1,1151.2067,560,0.026844263076782227
50,2,13,3,3541.0,278.8,1202.4334,1208,0.059953927993774414
50,2,13,4,3258.0,255.9,1127.5823,290,0.012808084487915039
50,2,14,0,3367.0,275.1,1154.2337,596,0.02955913543701172
50,2,14,1,3537.0,278.6,1208.7909,564,0.02801513671875
50,2,14,2,3375.0,271.3,1176.7009,992,0.05077099800109863
50,2,14,3,3452.0,283.8,1168.6947,440,0.021294832229614258
50,2,14,4,3471.0,279.8,1116.3532,350,0.016542911529541016
50,12,1,0,3937.0,276.7,1353.9151,1668,0.047168731689453125
50,12,1,1,3829.0,275.8,1329.2496,1744,0.04915308952331543
50,12,1,2,3548.0,281.5,1240.1813,1084,0.0301668643951416
50,12,1,3,3499.0,276.2,1134.1306,362,0.009510278701782227
50,12,1,4,3854.0,282.5,1314.843,1098,0.030543088912963867
50,12,2,0,3609.0,280.5,1256.0696,660,0.01930975914001465
50,12,2,1,3694.0,282.5,1252.1769,728,0.021310091018676758
50,12,2,2,3729.0,278.5,1236.6991,936,0.02765488624572754
50,12,2,3,3823.0,282.1,1315.3206,912,0.02680516242980957
50,12,2,4,3653.0,284.0,1268.6355,680,0.019836902618408203
50,12,3,0,3770.0,261.7,1338.0834,1214,0.03836703300476074
50,12,3,1,3797.0,270.5,1270.4062,1082,0.03412508964538574
50,12,3,2,3873.0,284.6,1353.9227,1522,0.048352956771850586
50,12,3,3,3610.0,282.1,1251.28,902,0.028229236602783203
50,12,3,4,3879.0,275.7,1327.5232,1048,0.033102989196777344
50,12,4,0,3723.0,284.2,1272.217,868,0.028584957122802734
50,12,4,1,3900.0,284.9,1339.4443,1480,0.0497288703918457
50,12,4,2,3720.0,272.6,1281.6029,1174,0.039209842681884766
50,12,4,3,3811.0,277.9,1316.3361,1280,0.04288220405578613
50,12,4,4,3898.0,282.1,1318.7756,1046,0.034667015075683594
50,12,5,0,3730.0,284.3,1323.964,1288,0.04572272300720215
50,12,5,1,3740.0,274.5,1278.3751,1208,0.04263710975646973
50,12,5,2,3741.0,283.1,1313.0629,1148,0.04053497314453125
50,12,5,3,3694.0,283.2,1203.5585,274,0.00861215591430664
50,12,5,4,3378.0,259.0,1221.6836,428,0.01425790786743164
50,12,6,0,3517.0,276.9,1217.9917,654,0.023616790771484375
50,12,6,1,3797.0,279.3,1319.412,1326,0.04944896697998047
50,12,6,2,3272.0,237.5,1177.4531,526,0.01866912841796875
50,12,6,3,3507.0,284.8,1211.3485,372,0.012794733047485352
50,12,6,4,3842.0,280.8,1327.2266,1108,0.04094576835632324
50,12,7,0,3613.0,283.4,1249.0583,884,0.033821821212768555
50,12,7,1,3336.0,267.1,1178.2447,624,0.023586750030517578
50,12,7,2,3855.0,283.8,1306.2463,1088,0.042198896408081055
50,12,7,3,3525.0,278.3,1265.8722,726,0.027647972106933594
50,12,7,4,3471.0,277.9,1241.0704,532,0.01987314224243164
50,12,8,0,3607.0,268.4,1262.4396,634,0.02497100830078125
50,12,8,1,3146.0,261.7,1132.6218,412,0.015771150588989258
50,12,8,2,3559.0,259.0,1203.706,472,0.018204927444458008
50,12,8,3,3806.0,272.7,1319.4982,1402,0.05720019340515137
50,12,8,4,3627.0,272.5,1187.5629,568,0.02213001251220703
50,12,9,0,3291.0,272.8,1136.7449,428,0.01710820198059082
50,12,9,1,3615.0,269.3,1273.3558,786,0.03268623352050781
50,12,9,2,3474.0,276.6,1238.239,548,0.022392988204956055
50,12,9,3,3208.0,265.1,1173.8108,496,0.020006179809570312
50,12,9,4,3595.0,252.2,1249.9838,564,0.023067235946655273
50,12,10,0,3352.0,266.2,1243.4214,770,0.03317689895629883
50,12,10,1,3559.0,283.5,1261.0007,922,0.04034566879272461
50,12,10,2,3242.0,269.6,1164.9437,680,0.029101133346557617
50,12,10,3,3616.0,275.3,1239.9588,926,0.0405421257019043
